Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2021-I-GK-036,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Calcium oxide reacts vigorously with water to produce slaked lime whose solution is used for white-washing walls. This slaked lime reacts with component (A) in air to form a thin layer of component (B) to give a shiny finish. What are the components (A) and (B) ?,A A A - O 2 \mathrm{O}_2 O 2 ​ ; B B B - C a C O 3 \mathrm{CaCO}_3 CaCO 3 ​,A - C O 2 \mathrm{CO}_2 CO 2 ​ ; B - C a ( O H ) 2 \mathrm{Ca(OH)_2} Ca ( OH ) 2 ​,A A A - O 2 \mathrm{O}_2 O 2 ​ ; C a ( O H ) 2 \mathrm{Ca(OH)_2} Ca ( OH ) 2 ​,A - C O 2 \mathrm{CO}_2 CO 2 ​ ; B - C a C O 3 \mathrm{CaCO}_3 CaCO 3 ​,D,"Solution: Concept: Slaked lime (calcium hydroxide) reacts with carbon dioxide from the air to form a hard, shiny layer of calcium carbonate. Explanation: Calcium oxide ( C a O \mathrm{CaO} CaO ) reacts with water to form slaked lime: C a O + H 2 O → C a ( O H ) 2 \mathrm{CaO + H_2O \rightarrow Ca(OH)_2} CaO + H 2 ​ O → Ca ( OH ) 2 ​ This reaction is exothermic and produces heat. During white‑washing, the slaked lime ( C a ( O H ) 2 \mathrm{Ca(OH)_2} Ca ( OH ) 2 ​ ) is applied on walls. It slowly absorbs carbon dioxide ( C O 2 \mathrm{CO_2} C O 2 ​ , component A) from the air. The reaction is: C a ( O H ) 2 + C O 2 → C a C O 3 + H 2 O \mathrm{Ca(OH)_2 + CO_2 \rightarrow CaCO_3 + H_2O} Ca ( OH ) 2 ​ + C O 2 ​ → CaC O 3 ​ + H 2 ​ O The product calcium carbonate ( C a C O 3 \mathrm{CaCO_3} CaC O 3 ​ , component B) forms a thin, hard, shiny coating on the walls. Thus, component A is carbon dioxide and component B is calcium carbonate. Answer: Component (A) is C O 2 \mathrm{CO_2} C O 2 ​ and component (B) is C a C O 3 \mathrm{CaCO_3} CaC O 3 ​ . © examsnet.com"
CDS-2021-I-GK-037,2021,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,How many internal reflections of light take place in the formation of primary rainbow?,0,1,2,More than 2,B,"Solution: Concept: The primary rainbow forms when sunlight undergoes two refractions and exactly one total internal reflection inside a water droplet. Explanation: Sunlight enters a raindrop and refracts at the air‑water interface. Inside the drop, the light undergoes one total internal reflection. The light then refracts again as it exits the droplet. This three‑step process — refraction, reflection, refraction — produces the primary rainbow. The colors appear with violet on the inner edge and red on the outer edge. In contrast, the secondary rainbow involves two total internal reflections inside the droplet. Therefore, the number of internal reflections for the primary rainbow is exactly one. Answer: Option B: 1 internal reflection. © examsnet.com"
CDS-2021-I-GK-038,2021,GK,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,The direction of acceleration in uniform circular motion is along the,direction of motion.,tangent to the circle at the point of observation,direction of velocity,direction perpendicular to velocity,D,"Solution: Concept: In uniform circular motion, acceleration is always directed toward the center of the circle. Explanation: Speed is constant but velocity changes because direction changes continuously. The acceleration is called centripetal acceleration. It points radially inward, along the radius, toward the center. This direction is perpendicular to the instantaneous velocity (which is tangential). The magnitude is a = v 2 r a = \frac{v^2}{r} a = r v 2 ​ or a = ω 2 r a = \omega^2 r a = ω 2 r . There is no component of acceleration along the tangential direction. Answer: The direction of acceleration is perpendicular to the velocity (Option D). © examsnet.com"
CDS-2021-I-GK-039,2021,GK,General Mental Ability,Logical & Analytical Reasoning,Mental Ability | Logical Reasoning | Analytical Ability,easy,The weight of an object is due to,the net force acting on it,the total of all forces acting on it irrespective of their directions,the force that it exerts on the ground.,its inert property,C,"Solution: Concept: Weight is the gravitational force acting on an object due to the Earth's attraction. Explanation: The weight of an object is caused by the gravitational pull of the Earth. This gravitational force pulls the object downward, making it press against any supporting surface. Therefore, when an object rests on the ground, the force it exerts on the ground is the direct consequence of its weight. In equilibrium, the magnitude of this ground force equals the weight of the object. Thus, weight is effectively the force that the object exerts on the ground due to gravity. Answer: The correct option is C: the force that it exerts on the ground. © examsnet.com"
CDS-2021-I-GK-040,2021,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,The size of particles being studied in 'nano-technology' is about,1Å - 10 nm,1 - 100 nm,1 − 50 μ 1 - 50\mu 1 − 50 μ,1 mm − 10 mm > 1\text{ mm} - 10\text{ mm}> 1 mm − 10 mm >,B,"Solution: Concept: Nanotechnology focuses on structures where at least one dimension lies in the range of 1 1 1 to 100 100 100 nanometers ( 1 1 1 nm = 1 0 − 9 10^{-9} 1 0 − 9 m). Explanation: The International Organization for Standardization (ISO) defines a nanoparticle as an object with all three Cartesian dimensions less than 100 100 100 nm. Even if only one dimension is between 1 1 1 and 100 100 100 nm, the object is considered a nano-object. This size range gives materials unique physical, chemical, and biological properties that differ from bulk materials. Nanoparticles can be natural or man‑made and are used in medicine, electronics, catalysis, and environmental cleanup. Thus, the standard size range studied in nanotechnology is 1 1 1 – 100 100 100 nm. Answer: 1 − 100 1 - 100 1 − 100 nm (Option B). © examsnet.com"
CDS-2021-I-GK-041,2021,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Which one of the following is correct about 'Pinaka'?,It is a multi-barrel rocket system.,It is a type of battle tank,It is an advanced submarine,It is an indigenously developed drone system.,A,"Solution: Concept: Pinaka is an indigenous multi-barrel rocket launcher system developed by DRDO for the Indian Army. Explanation: Pinaka is a multiple rocket launcher, not a battle tank, submarine, or drone. The system can fire a salvo of 12 high explosive rockets in 44 seconds. Its Mark‑I version has a maximum range of 40 km, while the Mark‑II version reaches 75 km. The system consists of six launcher vehicles, each carrying 12 rockets. User‑assisted trials of Pinaka II were successfully completed at Pokhran by DRDO’s Armament Research and Development Establishment (ARDE), Pune. Answer: Option A: It is a multi-barrel rocket system. © examsnet.com"
CDS-2021-I-GK-042,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following is not a member of the Quad group of nations?,France,USA,Australia,Japan,A,"Solution: Concept: The Quad (Quadrilateral Security Dialogue) is a strategic group of four countries focused on the Indo-Pacific region. Explanation: The Quad members are the United States, Japan, Australia, and India. The given options are France, USA, Australia, and Japan. France is not part of this grouping. India is a member but is not listed among the options. Among the options, only France is not a Quad member. Answer: France © examsnet.com"
CDS-2021-I-GK-043,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"The first phase of Exercise Malabar, 2020 was conducted at",Port Blair,Mumbai,Visakhapatnam,Kochi,C,"Solution: Concept: Exercise Malabar is a joint naval exercise involving India, the US, Japan, and Australia. Explanation: The first phase of Exercise Malabar in 2020 was conducted off the coast of Visakhapatnam in the Bay of Bengal. This phase reflected growing strategic cooperation among the four navies. The Malabar exercise began in 1992 as a bilateral drill between India and the US. Japan became a permanent participant in 2015. Answer: Visakhapatnam. © examsnet.com"
CDS-2021-I-GK-044,2021,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"Hollywood actor Sir Sean Connery, who died recently, was popularly known for the portrayal of the role?",Rocky,Captain Jack Sparrow,Terminator,James Bond,D,"Solution: Concept: Sir Sean Connery was best known for playing the iconic secret agent James Bond in the early 007 films. Explanation: Sean Connery was a Scottish actor who gained worldwide fame as the first actor to portray James Bond in cinema. He starred in seven official Bond films from 1962 to 1983, including classics like ""Dr. No"" and ""Goldfinger"". Connery's portrayal defined the character for generations and set the standard for all future Bond actors. He also won an Academy Award for his role in ""The Untouchables"" and appeared in many other famous movies. The other options are incorrect because: Rocky is a character played by Sylvester Stallone, Captain Jack Sparrow is played by Johnny Depp, and Terminator is played by Arnold Schwarzenegger. Answer: D. James Bond © examsnet.com"
CDS-2021-I-GK-045,2021,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,The Luhri Hydro-Electric Power Project is being constructed on the river,Satluj,Beas,Ravi,Chenab,A,Solution: Concept: The Luhri Hydro-Electric Power Project is located on the Satluj River in Himachal Pradesh. Explanation: The project is being constructed on the Satluj River. It is implemented by Satluj Jal Vidyut Nigam Ltd (SJVNL) on a Build-Own-Operate-Maintain (BOOM) basis. The MoU for this project was signed with the Government of Himachal Pradesh during the Rising Himachal Global Investor Meet in November 2019. The government of India provides grants of Rs. 66.19 crore for enabling infrastructure to reduce power tariff. The Luhri Stage-I Hydro Electric Project will be commissioned within 62 months. The generated power will improve grid stability and the power supply position. It will add renewable energy to the grid and reduce about 6.1 lakh tons of carbon dioxide annually. Answer: The correct answer is river Satluj. © examsnet.com
CDS-2021-I-GK-046,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,'CARAT' Bangladesh 2020' was joint naval exercise between Bangladesh and,India,USA,Japan,Thailand,B,"Solution: Concept: CARAT stands for Cooperation Afloat Readiness and Training. Explanation: This is an annual bilateral naval exercise. It is conducted between the United States and partner nations. For the year 2020, the exercise was held with Bangladesh. The joint naval exercise was named ""CARAT Bangladesh 2020"". It took place in November 2020 at Chittagong, Bangladesh. The exercise focused on enhancing interoperability between the two navies. Activities included coordinated deployment of surface ships and tactical maneuvers. Due to the COVID-19 pandemic, some events were conducted online. CARAT 2020 underscored the shared vision for a free and open Indo-Pacific region. Answer: USA (Option B) is the correct answer. © examsnet.com"
CDS-2021-I-GK-047,2021,GK,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,Peninsula Shield Force is a military arm of,Organization of Islamic Cooperation,Organization of the Petroleum Exporting Countries,Gulf Cooperation Council,Arab League,C,"Solution: Concept: The Peninsula Shield Force is the military arm of the Gulf Cooperation Council (GCC). Explanation: The Peninsula Shield Force was established to provide collective defense among GCC member states. It was created in 1984 and is headquartered in Saudi Arabia. The GCC includes six nations: Saudi Arabia, Kuwait, UAE, Qatar, Oman, and Bahrain. This force is part of the GCC's broader political and security cooperation framework. Other organizations like the Arab League, OIC, or OPEC do not have a specific military force named Peninsula Shield. Answer: Gulf Cooperation Council © examsnet.com"
CDS-2021-I-GK-048,2021,GK,Defence & Security,"Defence, Military & Internal Security",Defence | Military Exercises | Armed Forces | Security Architecture,easy,Which one of the following ships was involved in 'Mission Sagar - II'?,INS Shakti,INS Vikramaditya,INS Kesari,INS Airavat,D,"Solution: Concept: Mission Sagar-II was a humanitarian mission by the Indian Navy to deliver food aid to friendly foreign countries during the COVID-19 pandemic. Explanation: The Indian Naval Ship (INS) Airavat was deployed under Mission Sagar-II. It delivered food supplies to ports in Africa, including Mombasa (Kenya), Djibouti, and Port Sudan. The mission was a continuation of the earlier Mission Sagar undertaken in May–June 2020. INS Airavat carried 100 tonnes of food aid for Sudan and other nations. Other ships like INS Shakti, INS Vikramaditya, and INS Kesari were not part of Mission Sagar-II. Answer: INS Airavat © examsnet.com"
CDS-2021-I-GK-049,2021,GK,Environment & Ecology,"Ecology, Biodiversity & Climate Change",Environment & Ecology | Biodiversity | Conservation | Climate Change,easy,In the year 2020 which one of the following tiger reserves of India was declared by UNESCO as a Biosphere Reserve?,Panna Tiger Reserve,Namdapha Tiger Reserve,Dudhwa Tiger Reserve,Pench Tiger Reserve,A,"Solution: Concept: UNESCO designates certain protected areas as Biosphere Reserves under its Man and the Biosphere (MAB) programme to promote biodiversity conservation and sustainable development. Explanation: In the year 2020, UNESCO declared the Panna Tiger Reserve in Madhya Pradesh as a Biosphere Reserve. This recognition highlights the area's significance as a critical tiger habitat. Panna Tiger Reserve is also a national park and a Project Tiger reserve. UNESCO's MAB programme aims to balance conservation with sustainable use of natural resources. The designation helps resolve human-wildlife conflict and promotes research and education. Among the given options – Panna, Namdapha, Dudhwa, and Pench – only Panna was added to the UNESCO Biosphere Reserve list in 2020. Therefore, the correct choice is the Panna Tiger Reserve. Answer: Panna Tiger Reserve (Option A). © examsnet.com"
CDS-2021-I-GK-050,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"The Kaleshwaram Lift Irrigation System, which was in the news recently, is constructed in",Kerala,Gujarat,Telangana,Maharashtra,C,"Solution: Concept: The Kaleshwaram Lift Irrigation System is a major irrigation project located in the state of Telangana, designed to lift water from the Godavari River for agricultural and drinking water needs. Explanation: The Kaleshwaram project is built on the Godavari River in Telangana. It starts at the confluence of the Pranahita River and the Godavari River. A barrage was constructed at Medigadda in the Jayashankar Bhupalpally district. Originally conceptualised as the Pranahita‑Chevella project in the undivided Andhra Pradesh, it was redesigned and renamed after the formation of Telangana in 2014. The system lifts water from the river to irrigate large tracts of dry land. It also helps restore groundwater levels by reducing reliance on groundwater for farming. Additionally, the project supports Mission Kakatiya and Mission Bhagiratha, which aim to provide drinking water to villages and improve tank capacities. Thus, the Kaleshwaram Lift Irrigation System is entirely within Telangana. Answer: Telangana. © examsnet.com"
CDS-2021-I-GK-051,2021,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Cell wall is not present in cells of _______,Bacteria,Plants,Fungi,Humans,D,"Solution: Concept: A cell wall is a rigid outer layer that provides support and protection. It is absent in animal cells. Explanation: Cell walls are present in bacteria, plants, and fungi but not in humans or other animals. Human cells are animal cells and lack a cell wall; they are surrounded only by a cell membrane. Bacterial cells have a cell wall made of peptidoglycan. Plant cells have a cell wall made of cellulose. Fungal cells have a cell wall made of chitin. Answer: Humans © examsnet.com"
CDS-2021-I-GK-052,2021,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,A child receives a tall beautiful plant as a birthday gift from his father with a quiz. The father asked her how she would verify whether this tall plant was the progeny of both the tall parents or one tall and one short parent plant. She could verify this through?,cross-pollination,self-pollination,tissue culture,negative propagation,B,"Solution: Concept: Self-pollination reveals the genotype of a plant by showing whether recessive traits appear in its offspring. Explanation: The tall plant could be homozygous ( T T TT TT ) or heterozygous ( T t Tt Tt ). If it is self-pollinated, the resulting seeds will grow into the next generation. If all offspring are tall, the parent is likely homozygous ( T T TT TT ) — both parents were tall. If some offspring are short ( t t tt tt ), the parent is heterozygous ( T t Tt Tt ) — one parent was short. Thus, self-pollination directly tests the plant’s genetic makeup without needing another plant. Answer: Self-pollination © examsnet.com"
CDS-2021-I-GK-053,2021,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,medium,"A student was doing an experiment on increasing the cell division among plants. She asked her supervisor to suggest the specific plant hormone for the same. Had you been her Supervisor, which plant hormone would you suggest ?",Abscisic acid,Gibberellins,Cytokinin,Auxin,C,"Solution: Concept: Cytokinin is the plant hormone that specifically promotes cell division (cytokinesis) in plants. Explanation: Plant hormones regulate various growth processes. To increase cell division, the hormone that directly stimulates mitosis in roots and shoots is cytokinin. Cytokinins also influence cell growth, differentiation, and delay leaf aging. Other hormones have different primary roles: Abscisic acid inhibits growth and helps plants manage stress. Gibberellins mainly elongate stems and control germination and flowering. Auxin regulates cell elongation, tropisms, and apical dominance, not primarily cell division. Thus, for the experiment on increasing cell division, the supervisor would suggest cytokinin. Answer: Cytokinin © examsnet.com"
CDS-2021-I-GK-054,2021,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Which cell organelles have their own DNA and Ribosomes ? ​,Golgi body and Endoplasmic Reticulum,Mitochondria and Plastids,Lysosome and Golgi body,Vacuole and Plastids,B,"Solution: Concept: Only specific organelles that are semi-autonomous possess their own D N A \mathrm{DNA} DNA and r i b o s o m e s \mathrm{ribosomes} ribosomes , enabling them to synthesise some of their own proteins. Explanation: Both m i t o c h o n d r i a \mathrm{mitochondria} mitochondria and p l a s t i d s \mathrm{plastids} plastids (such as c h l o r o p l a s t s \mathrm{chloroplasts} chloroplasts ) contain their own circular D N A \mathrm{DNA} DNA and 70 S 70\mathrm{S} 70 S -type ribosomes. These organelles are derived from ancestral prokaryotes that were engulfed by early eukaryotic cells (endosymbiotic theory). The D N A \mathrm{DNA} DNA in m i t o c h o n d r i a \mathrm{mitochondria} mitochondria codes for essential enzymes involved in energy production, while plastid D N A \mathrm{DNA} DNA encodes proteins needed for photosynthesis and pigment synthesis. Other organelles like the Golgi body, endoplasmic reticulum, lysosomes, and vacuoles do not possess their own genetic material or ribosomes—they depend entirely on the nuclear genome for their protein components. Answer: Mitochondria and Plastids © examsnet.com"
CDS-2021-I-GK-055,2021,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Osmosis is the process of movement of water molecules from its​,higher concentration to its lower concentration through a cell wall.,lower concentration to its higher concentration through a semi-permeable membrane.,higher concentration to its lower concentration through a fully permeable membrane.,higher concentration to its lower concentration through a semi-permeable membrane.,D,"Solution: Concept: Osmosis is the net movement of water molecules from a region of higher water concentration to a region of lower water concentration through a semi‑permeable membrane. Explanation: In osmosis, the solvent (water) moves across a membrane that allows only water to pass. The driving force is the difference in water concentration (or water potential). Higher water concentration means fewer solute particles per unit volume (dilute solution). Lower water concentration means more solute particles (concentrated solution). Water naturally moves to equalize the concentration on both sides. The membrane must be semi‑permeable – it blocks solute molecules but lets water through. A fully permeable membrane would allow everything to pass, so not osmosis. A cell wall is not a selective barrier; the process specifically requires a semi‑permeable membrane. Answer: Option D: higher concentration to its lower concentration through a semi‑permeable membrane. © examsnet.com"
CDS-2021-I-GK-056,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Growing of two or more crops simultaneously on the same field in a definite pattern is known as​,mixed cropping,inter cropping,mixed farming,hybrid farming,B,"Solution: Concept: Intercropping refers to the cultivation of two or more crops together on the same land in a planned, definite arrangement. Explanation: The question specifically mentions a “definite pattern.” In intercropping, crops are sown in alternating rows or specific sequences, not randomly mixed. This planned pattern allows better use of space, sunlight, and nutrients. It also helps reduce the spread of pests and diseases because the crops are not mixed uniformly. Mixed cropping (option A) also grows multiple crops simultaneously but without any definite row or pattern. Mixed farming (option C) involves both crops and livestock, not just multiple crops. Hybrid farming (option D) refers to using hybrid seeds, not the cropping pattern itself. Therefore, the practice described is intercropping. Answer: B. inter cropping © examsnet.com"
CDS-2021-I-GK-057,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"When we heat lead nitrate [ P b ( N O 3 ) 2 \mathrm{Pb}(\mathrm{NO}_3)_2 Pb ( NO 3 ​ ) 2 ​ ] in a boiling tube, we observe the emission of brown fumes. Which one the following is the brown gas?",NO,N 2 O 2 \mathrm{N}_2\mathrm{O}_2 N 2 ​ O 2 ​,N O 3 \mathrm{NO}_3 NO 3 ​,N O 2 \mathrm{NO}_2 NO 2 ​,D,"Solution: Concept: Thermal decomposition of lead nitrate produces nitrogen dioxide gas, which is brown in color. Explanation: When lead nitrate ( P b ( N O 3 ) 2 ) (\mathrm{Pb}(\mathrm{NO}_3)_2) ( Pb ( NO 3 ​ ) 2 ​ ) is heated, it breaks down into lead monoxide, nitrogen dioxide, and oxygen. The balanced reaction is: 2 P b ( N O 3 ) 2 → 2 P b O + 4 N O 2 + O 2 2\mathrm{Pb}(\mathrm{NO}_3)_2 \rightarrow 2\mathrm{PbO} + 4\mathrm{NO}_2 + \mathrm{O}_2 2 Pb ( NO 3 ​ ) 2 ​ → 2 PbO + 4 NO 2 ​ + O 2 ​ Among the products, N O 2 \mathrm{NO}_2 NO 2 ​ is a reddish-brown gas with an irritating odor. This is a thermal decomposition reaction. The brown fumes observed in the boiling tube are due to N O 2 \mathrm{NO}_2 NO 2 ​ and not the other listed gases. N O \mathrm{NO} NO is colorless, N 2 O 2 \mathrm{N}_2\mathrm{O}_2 N 2 ​ O 2 ​ is a dimer of N O \mathrm{NO} NO at low temperatures, and N O 3 \mathrm{NO}_3 NO 3 ​ is unstable. Answer: Option D: N O 2 \mathrm{NO}_2 NO 2 ​ © examsnet.com"
CDS-2021-I-GK-058,2021,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,"Which one of the following substances do silver articles react with, that makes the silver articles black ?",Sulphur,Oxygen,Carbon dioxide,Phosphorus,A,"Solution: Concept: Silver articles turn black due to a chemical reaction with sulfur compounds present in the air. Explanation: The blackening of silver is a form of corrosion called tarnishing. Silver reacts with hydrogen sulfide ( H 2 S \mathrm{H}_2\mathrm{S} H 2 ​ S ) or other sulfur-containing substances in the atmosphere. This reaction produces silver sulfide ( A g 2 S \mathrm{Ag}_2\mathrm{S} Ag 2 ​ S ), a dark-colored compound that coats the surface. The overall reaction can be written as: 4 A g + 2 H 2 S + O 2 → 2 A g 2 S + 2 H 2 O 4\mathrm{Ag} + 2\mathrm{H}_2\mathrm{S} + \mathrm{O}_2 \rightarrow 2\mathrm{Ag}_2\mathrm{S} + 2\mathrm{H}_2\mathrm{O} 4 Ag + 2 H 2 ​ S + O 2 ​ → 2 Ag 2 ​ S + 2 H 2 ​ O Thus, the substance responsible for the black color is sulfur (in the form of sulfur compounds). Oxygen, carbon dioxide, and phosphorus do not directly cause silver to turn black under normal conditions. Answer: Sulphur (Option A) © examsnet.com"
CDS-2021-I-GK-059,2021,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Which one of the following metals is kept immersed in Kerosene oil to protect it and to prevent accidental fire ?​,Calcium,​Sodium,Vanadium,Magnesium,B,"Solution: Concept: Sodium is a highly reactive metal that can catch fire when exposed to air, so it is stored under kerosene to prevent contact with oxygen and moisture. Explanation: Sodium reacts vigorously with oxygen, carbon dioxide, and moisture present in the air. This reaction can produce enough heat to cause a fire. Kerosene is a hydrocarbon mixture that does not react with sodium. Immersion in kerosene completely isolates sodium from air and moisture, preventing accidental fires. Calcium, vanadium, and magnesium are less reactive and do not require such storage. Answer: Sodium © examsnet.com"
CDS-2021-I-GK-060,2021,GK,Quantitative Aptitude,Basic Numeracy & Quantitative Aptitude,Aptitude | Mathematics | Quantitative Reasoning | Problem Solving,easy,"A solution contains 20 g of solute in 180 g of solvent. If the solvent is water, what is the concentration of the solution in terms of mass by mass percentage ?",11.1%,22.2%,10%,2%,C,"Solution: Concept: Mass by mass percentage expresses the mass of solute present per 100 g of solution. Explanation: Mass of solute = 20 g. Mass of solvent (water) = 180 g. Mass of solution = mass of solute + mass of solvent = 20 g + 180 g = 200 g. The formula for mass by mass percentage is: mass of solute mass of solution × 100 % \frac{\text{mass of solute}}{\text{mass of solution}} \times 100\% mass of solution mass of solute ​ × 100% Substitute the values: 20 g 200 g × 100 % = 10 % \frac{20 \text{ g}}{200 \text{ g}} \times 100\% = 10\% 200 g 20 g ​ × 100% = 10% Thus, the solution contains 10 g of solute in every 100 g of solution. Answer: 10% © examsnet.com"
CDS-2021-I-GK-061,2021,GK,Economy,Indian Economy & Financial System,Economy | Macroeconomics | Banking & Finance | Public Finance,easy,Which one of the following statements is not correct ?​,Real GDP is calculated by valuing outputs of different years at common prices.,Potential GDP is the real GDP that the economy would produce if its resources were fully employed.,"Nominal gross domestic product (GDP) is GDP given in current prices, without adjustment for inflation.",Real GDP per capita is the ratio of real GDP divided by population.,A,"Solution: Concept: The question asks which statement is false. The false statement is option A because it misrepresents how real GDP is actually calculated. Explanation: Option A says: Real GDP is calculated by valuing outputs of different years at common prices. This statement is not correct . Real GDP is calculated by valuing outputs of different years at base year prices , not merely ""common prices."" Common prices could mean any single year's prices, but the standard method uses a specific base year chosen for the series. The correct definition: Real GDP measures the value of goods and services produced in a given year using the prices from a fixed base year. All other options (B, C, D) are accurate definitions in macroeconomics. Answer: Option A is the statement that is not correct. © examsnet.com"
CDS-2021-I-GK-062,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The mismatch in the regional or occupational pattern of job vacancies and the pattern of worker availability results in,Structural unemployment,Disguised unemployment,Altered unemployment,Cyclical unemployment,A,"Solution: Concept: Structural unemployment occurs when there is a mismatch between the skills or location of workers and the requirements of available jobs. Explanation: This type of unemployment arises due to fundamental changes in the economy. Employers have job openings, but workers do not possess the required skills or are not in the right geographic region. It is not caused by a lack of total job vacancies, but by a mismatch in the pattern of supply and demand. This is exactly described by the ""mismatch in the regional or occupational pattern of job vacancies and the pattern of worker availability"". Disguised unemployment involves more workers than needed, not a mismatch. Cyclical unemployment is linked to the business cycle, especially during recessions. Hence, the correct type is structural unemployment. Answer: Structural unemployment © examsnet.com"
CDS-2021-I-GK-063,2021,GK,Economy,Indian Economy & Financial System,Economy | Macroeconomics | Banking & Finance | Public Finance,easy,The situation in an economy which is growing slowly along with rapid inflation (rising price level) is called,Stagnation,Deflation,Stagflation,Recession,C,"Solution: Concept: The economic condition of slow growth combined with rapid inflation is called stagflation. Explanation: Stagflation occurs when an economy experiences both stagnant growth (high unemployment or slow GDP) and rising prices (inflation). It is distinct from stagnation (slow growth without inflation) and deflation (falling prices). This term became widely known in the 1970s when oil shocks caused many developed economies to face simultaneous inflation and recession. The misery index, the sum of inflation rate and unemployment rate, is often used to measure the discomfort caused by stagflation. Thus, the correct term matching the description is stagflation. Answer: C. Stagflation © examsnet.com"
CDS-2021-I-GK-064,2021,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,The increase in private investment spending induced by the increase in Government spending is known as,Crowding in,Deficit financing,Crowding out,Pumping out,A,"Solution: Concept: The term for the situation where higher government spending stimulates private investment. Explanation: When the government increases its spending, especially during a recession, it boosts aggregate demand. This leads to higher economic growth and more profitable opportunities for businesses. Firms respond by increasing their own investment, which is called ""crowding in"". It contrasts with ""crowding out"", where government borrowing raises interest rates and reduces private investment. Here, the positive income effect and multiplier effect encourage private sector expansion. Answer: Crowding in © examsnet.com"
CDS-2021-I-GK-065,2021,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The asset or assets that a borrower pledges in order to guarantee repayment of a loan is called as,Cheque,Collateral,Guarantee card,Bond,B,"Solution: Concept: Collateral is an asset pledged by a borrower to secure a loan, reducing the lender's risk. Explanation: When a borrower takes a loan, they often offer an asset (like property or a car) as security. This pledged asset is called collateral. If the borrower fails to repay the loan (defaults), the lender can seize and sell the collateral to recover the money. Collateral protects the lender from loss and makes it easier for the borrower to get the loan. Common examples include mortgages (house as collateral) and car loans (vehicle as collateral). Answer: B. Collateral © examsnet.com"
CDS-2021-I-GK-066,2021,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,The percentage by which the money the borrower pays back exceeds the money that was borrowed is called as,Bank rate,Nominal interest rate,Real interest rate,Terms of credit,B,"Solution: Concept: The interest rate is the percentage charged on the borrowed principal. Explanation: The nominal interest rate is the stated rate before adjusting for inflation. It directly represents the extra amount paid back as a percentage of the principal. For example, borrowing 100 100 100 at 10 % 10\% 10% nominal interest means repaying 110 110 110 . The real interest rate subtracts inflation, so it is not the direct percentage excess. Bank rate refers to the rate at which the central bank lends to commercial banks. Terms of credit include interest rate, collateral, and repayment period—not just the percentage. Answer: B. Nominal interest rate © examsnet.com"
