Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2017-II-GK-080,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Who was the editor of the journal Indian Social Reformer that was started in 1890? [2017 CDS-II],K. T. Telang,Veeresalingam,N. G. Chandavarkar,K. N. Natarajan,D,"Solution: K.N. Natarajan was the editor of the journal ‘Indian Social Reformer’ that was started in 1890. This journal – a weekly – was founded in Madras in 1890 by Kamakashi Natarajan, an associate of that great campaigning journalist and founder of ‘The Hindu’, G. Subramaniam Iyer. On the burning social issues of the day (such as the Age of Consent Bill), it pressed the wavering nationalist to take a progressive stance. © examsnet.com"
CDS-2017-II-GK-081,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Industrial Region) List-II (Country) A. Leipzig 1. USA B. Detroit 2. UK C. Lorraine 3. France D. Cumberland 4. Germany A B C D (a) 2 1 3 4 (b) 4 3 1 2 (c) 4 1 3 2 (d) 2 3 1 4 [2017 CDS-II],(a),(b),(c),(d),C,"Solution: Leipzig is an industrial region located in Germany. The industrial region of Detroit is located in the U.S.A.; the industrial region of Lorraine is located in France; and the industrial region of Cumberland is located in U.K. So, option (c) gives the correct code. © examsnet.com"
CDS-2017-II-GK-082,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Mountain Range) List-II (Location in Map) A. Satpura B. Vindhya C. Aravalli D. Mahadeo A B C D (a) 4 2 1 3 (b) 3 1 4 2 (c) 3 2 1 4 (d) 4 1 2 3 [2017 CDS-II],(a),(b),(c),(d),C,"Solution: The Satpura Range is a range of hills in central India. The range rises in the eastern Gujarat state running east through the border of Maharashtra and Madhya Pradesh to the east till Chhattisgarh. The Vindhya Range is a complex, discontinuous chain of mountain ridges, hill ranges, highlands and plateau escarpments in west-central India. The Aravalli Hills are the range of mountains that stretch diagonally from Kotra in the northeast direction to Khetri in the south-west direction. The Mahadeo Hills are a range of hills in the Madhya Pradesh state of central India. The hills are situated in the northern section of the Satpura Range. So, option (c) gives the correct code. © examsnet.com"
CDS-2017-II-GK-083,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,hard,"Which of the following statements in respect to the Indian Peninsular Plateau are correct? 1. The Deccan Plateau gradually rises from North to South. 2. The Malwa Plateau dominates the Vindhyan scarps, forming the Eastern flank of the plateau. 3. The Western Satpuras separate the Narmada and Tapi rivers. 4. The Chota Nagpur Plateau is composed of Archaean granite and gneiss rocks. Select the correct answer using the code given below. [2017 CDS-II]","1, 2, 3 and 4","1, 3 and 4 only",2 and 4 only,1 and 3 only,B,"Solution: The Deccan Plateau rises to 100 metres in the North, and to more than 1,000 metres in the South, forming a raised triangle. The Malwa plateau dominates the Vindhya scraps, forming the northern (not the eastern) flank of the plateau. So, statement (2) is incorrect. The Chota Nagpur Plateau (22°-25° 30'N and 83°47'-87° 50'E) includes Ranchi, Hazaribagh, Singhbhum, Dhanbad, Palamu, Santhal Parganas and Purulia districts (West Bengal). It is composed of Archaean granite and gneiss rocks with patches of Dharwar rocks (phyllite, micaschists). So, statement (4) is correct. This automatically makes option (b) the correct answer. © examsnet.com"
CDS-2017-II-GK-084,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Which one of the following criteria got the highest weight for determination of shares of States in the formula given by the 14th Finance Commission? [2017 CDS-II],Population,Income distance,Area,Tax effort,A,"Solution: Population is the criterion that got the highest weightage for the determination of the shares of states in the formula given by the 14th Finance Commission. While recommending the horizontal distribution, the Commission used broad parameters – population (1971), changes in population since then, income distance, forest cover and area, among others. The Commission recommended the distribution of grants to the states for the local bodies using 2011 population data with weightage of 90 percent and area with weightage of 10 percent. © examsnet.com"
CDS-2017-II-GK-085,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,A Money Bill passed by the Lok Sabha can be held up by the Rajya Sabha for how many weeks? [2017 CDS-II],Two,Three,Four,Five,A,"Solution: A Money Bill passed by the Lok Sabha can be held up by the Rajya Sabha for two weeks. The Money Bills passed by the Lok Sabha are sent to the Rajya Sabha. The Rajya Sabha may not amend the Money Bills but can recommend amendments. To make sure that the Rajya Sabha doesn't amend the Bill by adding some non-money matters (known as Financial Bill), the Speaker of the Lok Sabha certifies the Bill as a Money Bill before sending it to the upper house, and the decision of the Speaker is binding on both the Houses. A Money Bill must be returned to the Lok Sabha within 14 days, or the Bill is deemed to have passed from both the houses in the form it was originally passed by the Lok Sabha. © examsnet.com"
CDS-2017-II-GK-086,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Constitutional safeguards available to Civil Servants are ensured by [2017 CDS-II],Article 310,Article 311,Article 312,Article 317,B,Solution: Constitutional safeguards available to the Civil Servants are ensured by Article 311. The main purpose of Article 311 of the Constitution is to protect the Government servants from the whims and arbitrary orders of the executive and officer classes. Article 311 recognises two exceptions to the well-established Doctrine of Pleasure as enshrined in Article 310 of the Constitution of India. These two conditions are as follows: (i) that such an employee shall not be dismissed or removed by the authority subordinate to that by which he was appointed [Article 311 (a)]; and (ii) No such person as aforesaid shall be dismissed or removed or reduced in rank except after an inquiry in which he has been informed of the charge against him and given a reasonable opportunity of being heard in respect of those charges. © examsnet.com
CDS-2017-II-GK-087,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,A writ issued to secure the release of a person found to be detained illegally is [2017 CDS-II],Mandamus,Habeas corpus,Certiorari,Prohibition,B,Solution: A writ issued to secure the release of a person found to be detained illegally is Habeas corpus. A writ of Habeas corpus (which literally means to ‘produce the body’) is a court order to a person or agency holding someone in custody (such as a warden) to deliver the imprisoned individual to the court issuing the order and to show a valid reason for that person’s detention © examsnet.com
CDS-2017-II-GK-088,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following cannot be introduced first in the Rajya Sabha? [2017 CDS-II],Constitutional Amendment,CAG Report,Annual Financial Statement,Bill to alter the boundaries of any State,C,"Solution: The Annual Financial Statement cannot be introduced first in the Rajya Sabha. Article 112 of the Constitution requires the Government to present to the Parliament a statement of estimated receipts and expenditures in respect of every financial year, from April 1 to March 31. This statement is called the Annual Financial Statement. All the other given items in the question can be introduced in the Rajya Sabha. © examsnet.com"
CDS-2017-II-GK-089,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,The National Commission for Women was created by [2017 CDS-II],an amendment in the Constitution of India,a decision of the Union Cabinet,an Act passed by the Parliament,an order of the President of India,C,Solution: The National Commission for Women was created by an Act passed by the Parliament. It is created by virtue of Article 15(c). It gives powers to the legislature to create special provisions for women and children. NCW was established in January 1992 as defined in the 1990 National Commission for Women Act. © examsnet.com
CDS-2017-II-GK-090,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Who among the following was the Chief Justice of India when Public Interest Litigation (PIL) was introduced in the Indian Judicial System? [2017 CDS-II],M. Hidayatullah,A. S. Anand,A. M. Ahmadi,P. N. Bhagwati,D,"Solution: P.N. Bhagwati was the Chief Justice of India when Public Interest Litigation (PIL) was introduced in the Indian Judicial System. In the Indian law, PIL means litigation for the protection of public interest. It is a litigation introduced in a court of law, not by the aggrieved party but by the court itself or by any other private party. © examsnet.com"
CDS-2017-II-GK-091,2017,GK,Ancient History,Ancient Indian History,Ancient History | Indian History | Archaeological Sources,easy,Which twelfth century Sanskrit scholar was first responsible for the compilation of TNibandhas’ or digests of epic and Puranic texts? [2017 CDS-II],Harsha,Govindachandra,Lakshmidhara,Kalidasa,C,"Solution: Lakshmidhara was first responsible for the compilation of ‘Nibandhas’ or digests of epic and Puranic texts. The compilation of nibandhas is called Kalpataru and has themes from the various Hindu aspects, such as the puranas, dharma literature and Vedas in one volume. The Kalpataru has a total of fourteen volumes with each volume dedicated to a specific feature of Hindu life like daily practice, penance, vows, worship, pilgrimage, and so on. © examsnet.com"
CDS-2017-II-GK-092,2017,GK,Medieval History,Medieval Indian History,Medieval History | Delhi Sultanate | Mughal Empire | Administration,medium,"Who among the following scholars argued that “capital created underdevelopment not because it exploited the underdeveloped world, but because it did not exploit it enough”? [2017 CDS-II]",Bill Warren,Paul Bar an,Geoffrey Kay,Lenin,C,"Solution: Geoffrey Kay argued that ‘capital created underdevelopment not because it exploited the underdeveloped world, but because it did not exploit it enough’. He argued it in the book titled ‘Development and Underdevelopment: A Marxist Analysis’. He said that capitalism had failed to develop in the other societies as it did in the countries of origin © examsnet.com"
CDS-2017-II-GK-093,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,"Which river is praised in the fifth century Tamil epic, Silappadikaram? [2017 CDS-II]",Cauvery,Godavari,Saraswati,Ganges,A,"Solution: The Cauvery River is praised in the fifth-century Tamil epic, Silappadikaram. Silappadikaram used a phrase while referring to the Cauvery River – kadarkarai melikkum kaviri periaru (the river that erodes the seashore). The epic is considered to be the brightest gem of the early Tamil literature. Silappadikaram (literally translated as ‘The Story of the Anklet’) depicts the life of Kannagi, a chaste woman who led a peaceful life with Kovalan in Puhar (Poompuhar), the then capital of Cholas. © examsnet.com"
CDS-2017-II-GK-094,2017,GK,Ancient History,Ancient Indian History,Ancient History | Indian History | Archaeological Sources,easy,Which one of the following statements about the Harappan Culture is not correct? [2017 CDS-II],It witnessed the First cities in the subcontinent.,"It marks the first use of script, written from right to left.",It marks the earliest known use of iron as a medium for the art of sculpting.,It marks the earliest known use of stone as a medium for the art of sculpting.,C,"Solution: Statement (c) about the Harappan Culture is not correct. The Iron Age in India began with the coming of the Aryans from Central  Asia. The Vedic period covers both the end of the Bronze Age following the collapse of the Harappan civilisation around 1,400 CE and the start of the Iron Age. The Harappan civilisation of the Indus River Valley had been complex and highly urbanised. The Indus Script combined both word signs and symbols with phonetic value and was generally written from right to left © examsnet.com"
CDS-2017-II-GK-095,2017,GK,Ancient History,Ancient Indian History,Ancient History | Indian History | Archaeological Sources,easy,Harshacharita has references to various presents sent by a ruler named Bhaskara to Harshavardhana. Bhaskara belonged to [2017 CDS-II],Haiyanka Dynasty of Magadha,Varman Dynasty of Assam,Nanda Dynasty of North India,None of the above,B,"Solution: Harshacharita has references to various presents sent by a ruler named Bhaskara to Harshavardhana. Bhaskara belonged to Varman Dynasty of Assam. Bhaskaravarman is known for his alliance with Harshavardhana against Shashanka, the first major ruler of Bengal. The Harshacharita ranks as the first historical biography in Sanskrit, although it is written in a florid and fanciful style by Banabhatta. © examsnet.com"
CDS-2017-II-GK-096,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Which of the following lakes is/are situated in Ladakh? 1. Tso Kar 2. Pangong Tso 3. Tsomgo 4. Tso Moriri Select the correct answer using the code given below. [2017 CDS-II],1 only,2 and 3,"1, 2 and 4",2 and 4 only,C,"Solution: Tso Kar, Pangong Tso and Tso Moriri are located in Ladakh. Tso Kar is located in the southern part of Ladakh. Pangong Tso is one of the largest brackish lakes in Asia situated in Ladakh. Tsomgo Lake, also known as Changu Lake is a glacial lake in Sikkim. The name Tsomgo means 'source of water'. Tso Moriri lake is located in the Changthang region of Ladakh. © examsnet.com"
CDS-2017-II-GK-097,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,‘Tuvalu’ has become a point of discussion recently. Why? [2017 CDS-II],Potato plant that could grow in high altitude,"Place in equatorial Africa, where snow is found",New innovative technology to meet global warming,A country under threat of submergence due to ice melting and sea level rise,D,"Solution: Tuvalu is a country under threat of submergence due to ice melting and sea level rise. Tuvalu is a group of nine tiny islands in the South Pacific which won independence from the United Kingdom in 1978. Five of the islands are coral atolls, the other four consist of the land rising from the sea bed. Formerly known as the Ellice Islands, all are low-lying, with no point on Tuvalu being higher than 4.5 m above the sea level. Recently, the local politicians have campaigned against climate change, arguing that it could see the islands swamped by the rising sea levels. © examsnet.com"
CDS-2017-II-GK-098,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,hard,"Which of the following statements related to latitude are true? 1. Rainfall, temperature and vegetation vaiy with latitude. 2. The difference between the longest day and the shortest day increases with latitude. 3. Indira Point is located approximately at 6°45' N latitude. Select the correct answer using the code given below. [2017 CDS-II]",1 and 2 only,1 and 3 only,2 and 3 only,"1, 2 and 3",D,"Solution: All the statements related to latitude are true. Rainfall, temperature and vegetation of a place are the functions of latitude, among other factors. The lower the latitude, the greater is the temperature and precipitation, which, in turn, dictate the type of the vegetation present. The higher our latitude, the longer we will see the sun above the horizon, i.e., as the latitude increases (polar circles – north or south), day length can be seen to increase to 24 hours or decrease to zero (depending on the time of the year). Indira Point is a village in the Nicobar district of Andaman and Nicobar Islands. It was formerly known as Pygmalion point or Parson’s Point. It is the location of the southernmost point of India's territory. It is named after the former Indian Prime Minister Indira Gandhi. It submerged under water during the 2004 Tsunami. © examsnet.com"
CDS-2017-II-GK-099,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Lake) List-II (Type of Lake) A. Bhimtal 1. Lagoon B. Ashtamudi 2. Landslide C. Gohna 3. Tectonic D. Lonar 4. Crater A B C D (a) 3 1 2 4 (b) 3 2 1 4 (c) 4 2 1 3 (d) 4 1 2 3 [2017 CDS-II],(a),(b),(c),(d),A,"Solution: Bhimtal Lake is a tectonic lake in Uttarakhand. Ashtamudi Lake is a lagoon in the Kollam district of Kerala. The Gohna Lake is a landslide lake in the Garhwal region of India. Lonar Lake is a notified National Geo-heritage Monument, saline soda lake located at Lonar in the Buldhana district of Maharashtra, which was created by a meteor impact during the Pleistocene Epoch and it is the only known hyper-velocity impact crater in basaltic rock anywhere on the Earth. © examsnet.com"
CDS-2017-II-GK-100,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,hard,"Which of the following statements is/are correct? 1. Himalayan rivers have their origin in the snow-covered areas, hence are dry in winter season. 2. Rivers of the Peninsular Plateau have reached maturity. 3. Himalayan rivers depict all the three stages of normal cycle of erosion. Select the correct answer using the code given below. [2017 CDS-II]",2 only,1 and 3 only,2 and 3 only,"1, 2 and 3",A,"Solution: The Himalayan rivers receive water both from the monsoon and snow-melt and, therefore, are perennial in nature, i.e., water flows throughout the year in these rivers. So, statement (a) stands incorrect. The peninsular rivers have been flowing in one of the oldest plateaus of the world and have reached maturity and almost their base level (vertical down-cutting is negligible). The Himalayan rivers depict all the three stages (i.e., youth, mature and old) of the normal cycle of erosion. © examsnet.com"
CDS-2017-II-GK-101,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (States of NB India) List-II (Location in Map) A. Tripura B. Mizoram C. Nagaland D. Manipur A B C D (a) 2 1 4 3 (b) 2 4 1 3 (c) 3 1 4 2 (d) 3 4 1 2 [2017 CDS-II],(a),(b),(c),(d),D,"Solution: The state of Tripura is marked as III on the given map. The state of Mizoram is marked as IV on the map. The state of Nagaland is marked as I on the map, and the state of Manipur is marked as II on the map. In this backdrop, option (d) provides the correct code. © examsnet.com"
CDS-2017-II-GK-102,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following statements regarding Uniform Civil Code as provided under Article 44 of the Constitution of India is not correct? [2017 CDS-II],It is a Fundamental Right of every Indian citizen.,The State shall endeavour to secure it for citizens throughout the territory of India.,It is not enforceable by any Court.,It is not enforceable by a Court yet the Constitution requires that as a principle it should be fundamental in the governance of our country.,A,"Solution: The Uniform Civil Code as provided under Article 44 of the Constitution of India is not a Fundamental Right. UCC is a Directive Principle of State Policy. Like any other DPSPs, it too is non-justiciable in nature, that is, they are not legally enforceable by the courts for their violation. The DPSPs are fundamental in the governance of the country and it shall be the duty of the State to apply these principles in making the laws. © examsnet.com"
CDS-2017-II-GK-103,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Which of the following was/ were founded by Raja Ram Mohan Roy? 1. Atmiya Sabha 2. Brahmo Samaj 3. Prarthana Samaj 4. Arya Samaj Select the correct answer using the code given below. [2017 CDS-II],"1, 2 and 3",2 only,1 and 2 only,"1, 3 and 4",C,"Solution: Atmiya Sabha and Brahmo Samaj were founded by Raja Ram Mohan Roy. He is known as the ‘Father of Modern India’ and ‘Father of Indian Renaissance’. Prarthana Samaj was founded by Atmaram Panduranga in 1867 with an aim to make people believe in one God and worship only one God. Arya Samaj was founded in 1875 by Dayananda Saraswati, whose aim was to re-establish the Vedas © examsnet.com"
CDS-2017-II-GK-104,2017,GK,Ancient History,Ancient Indian History,Ancient History | Indian History | Archaeological Sources,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Harappan Site) List-II (Modem Name) A. Dholavira 1. Saurashtra B. Rakhigarhi 2. Hisar C. Bhirrana 3. Kadir Island D. Bhogavo 4. Haryana A B C D (a) 1 4 2 3 (b) 1 2 4 3 (c) 3 2 4 1 (d) 3 4 2 1 [2017 CDS-II],(a),(b),(c),(d),C,Solution: The Indus Civilisation marked the beginning of the Bronze Age Civilisation. The modern names of some Harappan sites is as follows: Dholavira – Kadir Island Rakhigarhi – Hisar Bhirrana – Haryana Bhogavo – Saurashtra © examsnet.com
CDS-2017-II-GK-105,2017,GK,Ancient History,Ancient Indian History,Ancient History | Indian History | Archaeological Sources,easy,Which one of the following statements about the Gupta period in Indian History is not correct? [2017 CDS-II],"Sanskrit language and literature, after centuries of evolution, reached what has been described as a level of classical excellence through royal patronage.","The status of women was redefined. They were entitled to formal education and hence there were women teachers, philosophers and doctors. Early marriage was prohibited by law and they were given the right to property.",Decentralization of administrative authority was impacted by increased grants of land and villages with fiscal and administrative immunities to priests and temples.,"Land grants paved the way for feudal developments and emergence of serfdom in India, resulting in the depression of the peasantry.",B,"Solution: Statement (b) about the Gupta period in the Indian history is not correct because the condition of women in the Gupta Empire period slowly deteriorated. The women were given secondary position in the society. It was expected from a woman to obey her father before she was married, then after marriage to obey her husband and finally to obey her son. Thus, the life of a woman in the Gupta period was confined within the restrictions imposed upon her by the male members of the family. © examsnet.com"
CDS-2017-II-GK-106,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following statements about the All India Services is correct? [2017 CDS-II],The All India Services may be created by an Act of the Parliament.,The endorsement of the Rajya Sabha is not essential for the creation of the All India Services.,The rules of recruitment to the All India Services are determined by the UPSC.,The conditions of service to the All India Services may be altered by the UPSC.,A,"Solution: Statement (a) is correct. Article 312 provides for the creation of the All India Services. It provides that an All India Service can be created only if the Council of States (Rajya Sabha) declares, by resolution supported by not less than two-thirds majority, that it is necessary in the national interest to create one or more such All India Services. The Parliament regulates the recruitment and the conditions of service of persons appointed to AllIndia Services © examsnet.com"
CDS-2017-II-GK-107,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following statements about emergency provisions under the Constitution of India is correct? [2017 CDS-II],The powers of the Union Executive extend to giving directions to the States concerning the exercise of their powers.,The Union Executive can issue a provision relating to reduction of salaries of employees of the State Governments.,Governors have no emergency powers like the President of India.,"If the Governor of a State is satisfied that a situation has arisen whereby the financial stability or credit of the State is threatened, he may declare financial emergency in the State.",D,"Solution: Statement (d) is incorrect. Article 360 provides that it is declared by the President of India. While the Proclamation of Financial Emergency is operative as per Article 360 of the constitution, the powers are vested in the President to give directions to the states regarding the financial matters, to reduce salaries and allowances of the government servants and also to reserve all the Money Bills. © examsnet.com"
CDS-2017-II-GK-108,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,The National Handloom Day is observed on [2017 CDS-II],7th June,17 th July,7th August,17th September,C,"Solution: The National Handloom Day is observed every year on 7th August to honour the handloom weavers in the country and also carter an impetus to India's handloom industry. This year it was the third edition of the National Handloom Day after it was instituted in 2015. This date was chosen to commemorate the Swadeshi Movement, which was launched on this date in 1905 in the Calcutta Town Hall to protest against the partition of Bengal by the British Government © examsnet.com"
CDS-2017-II-GK-109,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"Venus, the first environmental research satellite, was launched in August 2017 by which one of the following countries? [2017 CDS-II]",India,Russia,China,Israel,D,"Solution: Venus, the first environmental research satellite, was launched in August 2017 by Israel. The VENUS satellite (Vegetation and Environment Monitoring New Micro-Satellite) is an earth-observation micro-satellite designed jointly by the Israel Space Agency (ISA) and France's National Centre for Space Studies (CNES). Venus has a dual mission – one scientific and the other technological. © examsnet.com"
CDS-2017-II-GK-110,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"Which one of the following was the theme of the World Environment Day, 2017? [2017 CDS-II]",Green Economy : Does it include you?,Connecting People to Nature,"Think, Eat, Save","Many Species, One Planet, One Future",B,"Solution: The theme of the World Environment Day, 2017 was ‘Connecting People to Nature’. The theme urges us to get outdoors and into nature, to appreciate its beauty and to think about how we are part of nature and how intimately we depend on it. It challenges us to find fun and exciting ways to experience and cherish this vital relationship. The World Environment Day is observed every year on June 5. © examsnet.com"
CDS-2017-II-GK-111,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,medium,"The all-women expedition of Indian Navy to circumnavigate the globe on the sailing vessel, INSV Tarini, is scheduled to have four stopovers. Which one of the following is not one of them? [2017 CDS-II]",Fremantle,Lyttelton,Port Stanley,Durban,D,"Solution: Durban is not a stopover. Navika Sagar Parikrama is a project wherein a team of women officers of the Indian Navy would circumnavigate the globe on an Indian-built sail boat INSV Tarini. This is the first-ever Indian circumnavigation of the globe by an all-women crew. The expedition will be covered in five legs, with stopovers at 4 ports: Fremantle (Australia), Lyttelton (New Zealand), Port Stanley (Falklands), and Cape Town (South Africa). © examsnet.com"
CDS-2017-II-GK-112,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Why was constitutional amendment needed for introducing GST? [2017 CDS-II],States were not willing to agree with the Union for introduction of GST without amendment in the Constitution.,GST was to be implemented on concurrent base and Article 246 was inadequate for such a case.,The Empowered Committee of Finance Ministers had recommended for constitutional amendment.,The GST Council had recommended for constitutional amendment so that its power enhances.,B,"Solution: Article 246 of the Constitution of India gives the law-making powers upon some specific subjects to the Parliament and State Legislatures of our country. GST was to be implemented on concurrent base and Article 246 was inadequate for such a case. So, the Constitutional amendment was needed for introducing GST. A special provision with respect to Goods and Services Tax is embodied under Article 246A. It provides that: (a) notwithstanding anything contained in Articles 246 and 254, the Parliament, and, subject to clause (b), the Legislature of every State, have power to make laws with respect to the Goods and Services Tax imposed by the Union or by such State; and (b) the Parliament has exclusive powers to make laws with respect to the Goods and Services Tax where the supply of goods, or of services, or both takes place in the course of inter-state trade or commerce. © examsnet.com"
CDS-2017-II-GK-113,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Where is world’s first Partition Museum inaugurated recently? [2017 CDS-II],New Delhi,Lahore,Amritsar,Islamabad,C,"Solution: The world’s first Partition Museum was inaugurated recently at Amritsar in Punjab. The museum exhibits photographs, newspaper clippings and the donated personal items that depict India's struggle for freedom from the colonial rule. It also portrays that how India's Independence in 1947 was one of the most violent episodes where communal clashes left hundreds of thousands displaced. The museum screens the video interviews with the now-elderly survivors of the partition. The last part of the museum is the 'Gallery of Hope', where the visitors are invited to scribble messages of love and peace on the leaf-shaped papers before hanging them on a barbed wire tree. © examsnet.com"
CDS-2017-II-GK-114,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,The Setu Bharatam Programme of the Government of India is a programme for [2017 CDS-II],building bridges across major rivers for transport of goods,building bridges for safe and seamless travel on national highways,building roads to connect coastal areas,training of highway engineers at the entry level and service level,B,Solution: The Setu Bharatam Programme of the Government of India is a programme for building bridges for safe and seamless travel on National Highways. It aims to make all National Highways free of railway-level crossings by 2019. This is being done to prevent the frequent accidents and loss of lives at level crossings. © examsnet.com
CDS-2017-II-GK-115,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,"Which one of the following statements about the Global Environment Facility Grant Agreement, signed by India in August 2017 with the World Bank for ‘Ecosystems Service Improvement Project’, is not correct? [2017 CDS-II]",The size of the project is about USD 25 million.,The duration of the project is 15 years.,The project will entirely be financed by the World Bank out of its GEF Trust Fund.,"The Ministry of Environment, Forest and Climate Change will implement the project.",B,"Solution: Among the given items, the second statement is not correct. The size of the Project is USD 24.64 million which entirely will be financed by the World Bank out of its GEF Trust Fund. The project’s duration is 5 years (not 15 years). Ministry of Environment, Forest and Climate Change (MoEF&CC) will implement the Project in the States of Chhattisgarh and Madhya Pradesh through Indian Council of Forestry Research & Education under the National Mission for Green India. Strictly speaking, both the statements (a) and (b) are incorrect, but statement (b) is more appropriately incorrect. © examsnet.com"
CDS-2017-II-GK-116,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"UBI, as an alternative for subsidies in poverty alleviation, stands for [2017 CDS-II]",Union Basic Income,Undefined Basic Income,Unconditional Basic Income,Universal Basic Income,D,"Solution: UBI, as an alternative for subsidies in poverty alleviation, stands for Universal Basic Income. UBI is typically described as a new kind of welfare regime in which all the citizens (or permanent residents) of a country receive a regular, liveable and unconditional sum of money from the Government. While a true UBI seems unworkable at the current status of the Indian economy, certain dimensions of basic income policies may prove more promising. © examsnet.com"
CDS-2017-II-GK-117,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following authorities has recently launched the mobile apps ‘MyFASTag’ and ‘FASTag Partner? [2017 CDS-II],Telecom Regulatory Authority,National Highways Authority,Airports Economic Regulatoiy Authority,National Disaster Management Authority,B,"Solution: National Highway Authority of India (NHAI) has recently launched the mobile apps MyFASTag and FASTag Partner. MyFASTag is a consumer app that can be downloaded from the App Store for both Android and iOS systems. FASTag is an electronic toll collection system. It employs Radio Frequency Identification (RFID) technology for making toll payments directly from the prepaid or savings account linked to it.FASTag Partner is a merchant app.Agencies like Common Services Centre, banking partners and vehicle dealers can sell and enroll FASTag through this app © examsnet.com"
CDS-2017-II-GK-118,2017,GK,Medieval History,Medieval Indian History,Medieval History | Delhi Sultanate | Mughal Empire | Administration,easy,‘Pragati’ scholarship scheme of the Government of India is meant for [2017 CDS-II],higher education of girls,technical education of girls,secondary education of girls,elementary education of girls,B,"Solution: ‘Pragati’ scholarship scheme of the Government of India is meant for the technical education of the girls. It was launched by the Government from the year 2014- 15. Pragati is a Ministry of Human Resource Development (MHRD) scheme being implemented by the All India Council for Technical Education (AICTE). Under it, one girl per family whose family income is less than ` 6 lakhs per annum shall be covered. © examsnet.com"
