Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CAPF-2022-GAI-108,2022,GAI,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,The Swaran Singh Committee recommended the insertion of which one of the following provisions into the Constitution of India.,Doctrine of Pleasure,Fundamental Duties,Nomination of Anglo-Indian Members to the Lok Sabha,Impeachment of the President of India,B,"**Correct Answer: Option (B) - Fundamental Duties**

**Context & Concept (Polity - Indian Constitution & Governance):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-109,2022,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,The proceeds from disinvestment are included as,non-tax revenue,revenue receipts,capital receipts,tax revenue,C,"**Correct Answer: Option (C) - capital receipts**

**Context & Concept (Modern History - Indian National Movement):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-110,2022,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,GST is a/an,destination-based consumption tax,origin-based production tax,destination-based sales tax on transaction,origin-based tax on sales transaction,A,"**Correct Answer: Option (A) - destination-based consumption tax**

**Context & Concept (Modern History - Indian National Movement):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-111,2022,GAI,Economy,Indian Economy & Financial System,Economy | Macroeconomics | Banking & Finance | Public Finance,medium,"In the first quarter of the fiscal year 2020-21, GDP contracted by 23⋅9 percent, and in the second quarter, by 7⋅5 percent. The Economic Survey, 2020-21 preferred to call it a recovery in",U-shape,V-shape,K-shape,W-shape,B,"**Correct Answer: Option (B) - V-shape**

**Context & Concept (Economy - Indian Economy & Financial System):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-112,2022,GAI,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,"Based on the scoring on SDG (Sustainable Development Goals) India Index, the NITI Aayog has classified various States into certain categories. Which one of the following is not one of the categories?",Aspirants,Performers,Fast runners,Achievers,C,"**Correct Answer: Option (C) - Fast runners**

**Context & Concept (Modern History - Indian National Movement):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-113,2022,GAI,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Who among the following is credited with the introduction and popularization of the Dhrupad form of music?,Raja Man Singh Tomar of Gwalior,Tansen,Naik Gopal,Shaikh Bahauddin of Barnawa,B,"**Correct Answer: Option (B) - Tansen**

**Context & Concept (Science & Tech - General Science & Emerging Technologies):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-114,2022,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,"Who among the following is the author of the famous partition narrative, 'The Other Side of Silence'?",Amrita Pritam,Urvashi Butalia,Saadat Hasan Manto,Manju Kapur,B,"**Correct Answer: Option (B) - Urvashi Butalia**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-115,2022,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which one of the following cities on the banks of the Ganges declined in importance when the railway link to Bombay started operating?,Benaras,Kanpur,Mirzapur,Patna,C,"**Correct Answer: Option (C) - Mirzapur**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-116,2022,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,When was the first All India Census attempted?,1871,1872,1881,1861,B,"**Correct Answer: Option (B) - 1872**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-117,2022,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,hard,"Consider the following statements about the seaports in India: 1. There are 4 major and 25 minor seaports in India. 2. The major ports are under the administrative control of the Ministry of Ports, Shipping and Waterways. 3. The minor ports are under the jurisdiction of the respective State Maritime Board/State Government. Which of the statements given above is/are correct?","1, 2 and 3",3 only,1 and 2 only,2 and 3 only,D,"**Correct Answer: Option (D) - 2 and 3 only**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-118,2022,GAI,Current Affairs,Current Events of National & International Importance,Current Affairs | International Relations | Government Schemes | Awards,hard,Match List-I with List-II and select the correct answer using the code given below the Lists: List-I List-I (Regional block) (Headquarters) A. ASEAN 1. Brussels B. CIS 2. Vienna C. EU 3. Minsk D. OPEC 4. Jakarta,"(A - 4), (B - 3), (C - 1), (D - 2)","(A - 4), (B - 1), (C - 3), (D - 2)","(A - 2), (B - 1), (C - 3), (D - 4)","(A - 2), (B - 3), (C - 1), (D - 4)",A,"**Correct Answer: Option (A) - (A - 4), (B - 3), (C - 1), (D - 2)**

**Context & Concept (Current Affairs - Current Events of National & International Importance):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-119,2022,GAI,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,Solifluction is a geomorphic process involving a special type of soil flow that is noticed in,desert regions,karst regions,permafrost regions,savanna regions,C,"**Correct Answer: Option (C) - permafrost regions**

**Context & Concept (Geography - Physical and Indian Geography):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-120,2022,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which one of the following geologic time periods is associated with the first appearance of the marsupials?,Lower Cretaceous,Upper Cretaceous,Early Jurassic,Middle Jurassic,A,"**Correct Answer: Option (A) - Lower Cretaceous**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-121,2022,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,medium,Which of the following statements about the Border Roads Organization (BRO) is/are correct? 1. BRO is concerned with the construction and maintenance of roads in strategically sensitive areas. 2. BRO undertakes snow clearance in high-altitude areas. Select the correct answer using the code given below.,1 only,2 only,Both 1 and 2,Neither 1 nor 2,C,"**Correct Answer: Option (C) - Both 1 and 2**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-122,2022,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,Which among the following countries is not a member of the North Atlantic Treaty Organization (NATO)?,Hungary,Poland,Belarus,Turkey,C,"**Correct Answer: Option (C) - Belarus**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-123,2022,GAI,Current Affairs,Current Events of National & International Importance,Current Affairs | International Relations | Government Schemes | Awards,hard,Which of the following statements is/are correct? 1. The 15th ASEAN-India Summit was held virtually in March 2022. 2. European Union is India's largest regional trading partner. Select the correct answer using the code given below.,1 only,2 only,Both 1 and 2,Neither 1 nor 2,D,"**Correct Answer: Option (D) - Neither 1 nor 2**

**Context & Concept (Current Affairs - Current Events of National & International Importance):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-124,2022,GAI,General Studies & Mental Ability,General Studies & Mental Ability,General Ability | UPSC CAPF | Prelims,easy,What is the term of office of the Chairperson and Members of the National Human Rights Commission?,5 years or up to 70 years of age,3 years or up to 70 years of age,5 years or up to 65 years of age,3 years or up to 65 years of age,B,"**Correct Answer: Option (B) - 3 years or up to 70 years of age**

**Context & Concept (General Studies & Mental Ability - General Studies & Mental Ability):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CAPF-2022-GAI-125,2022,GAI,Current Affairs,Current Events of National & International Importance,Current Affairs | International Relations | Government Schemes | Awards,easy,Which of the following sets of nations are members of the BIMSTEC Initiative?,"Bangladesh, Bhutan, Nepal, India and Sri Lanka","Bangladesh, Bhutan, Nepal, India, Sri Lanka, Thailand and Myanmar","Bangladesh, Bhutan, Nepal, India, Sri Lanka and Maldives","Bangladesh, Bhutan, Nepal, India, Myanmar, Sri Lanka and Indonesia",B,"**Correct Answer: Option (B) - Bangladesh, Bhutan, Nepal, India, Sri Lanka, Thailand and Myanmar**

**Context & Concept (Current Affairs - Current Events of National & International Importance):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
